,ZNF518B,ERCC-00130,GYPB,PIK3R5,GLIPR2,WNT5A,PENK,CRHBP,SEMA3E,CCDC81,ERCC-00022,TP53INP1,RHOBTB3,ALPK2,DNAJB14,ITGA5,PDLIM3,PCDH7,PMP22,DLC1,CLDN11,CER1,HAPLN1,COL5A2,PTPRZ1,PLOD2,ERCC-00046,AMIGO2,FAM46A,TMEM47,STC1,PDCD4,NUP35,POLR3G,PHLDA1,NANOG,GNG11,GPR83,VIM,SNX14,CD48,ACOX3,SERHL2,ERCC-00092,ST8SIA4,ERCC-00003,PRTG,SEMA3A,BMP2,GABRB2,PLXNA2,CALB1,CYP26A1,LIFR,MYCT1,BMP4,PMAIP1,ERCC-00136,SLC6A15,CDH11,ERCC-00002,ERCC-00096,ARL4D,ERCC-00060,ST8SIA1,ERCC-00043,LUM,NFIB,KLHL4,FLRT3,CPE,RFPL2,RGS5,ERCC-00171,CYP1B1,C12ORF23,IGDCC4,HLA-DRB1,DKK4,CLGN,ERCC-00042,TTK,OTX2,ERCC-00111,RNF13,MFAP4,APOBEC3G,SFRP1,GATA6,NIPSNAP3A,COL4A1,ERCC-00062,KIF23,ELMOD2,QPCT,SYNC,TRDN,ERCC-00009,VAMP7,ANGPT2,TSPAN12,IFI16,ERCC-00074,GYPE,COBLL1,AK4,NCAPG,USP44,SH3BGRL,B4GALT4,FREM1,ESRP1,ERCC-00145,ERCC-00095,APLNR,PROM1,RND3,CHL1,DDAH1,ERCC-00108,LRRCC1,CD9,LHX1,MCCC1,DKK1,GATM,BTBD10,NXT2,RHAG,ABCA1,ACTC1,ELL2,EPCAM,PIP4K2A,CCKBR,ERBB4,ATG4C,TDRD7,B3GNT5,BMPER,HAS2,ERCC-00004,COLEC12,ASNS,ENC1,NRP1,CA2,PRDM1,SFRP2,PELI2,NDC80,ERCC-00113,ALG6,CAMK2D,TIPIN,TFPI,LEPREL1
H9_00hb4s_011,7.2651769016342485,12.293287871935696,0.0,6.05105478243893,4.223954049442041,6.75223429136713,0.0,0.0,0.0,0.0,4.42007421130062,0.0,3.1018100340359105,0.0,7.14092724685986,3.93409744975405,0.0,0.0,4.63280713219371,0.0,1.28009872061544,0.0,1.60444818132116,0.0,8.55347656612701,4.5089655400404105,11.471707961586,0.0,0.0,6.93978355854645,5.98967355410475,7.29059893953874,6.1232262171485115,9.79663104200486,6.658390328478251,7.17372108608464,3.395570984931,1.00489095412144,0.0,6.68715187518392,0.0,0.0,0.0,6.69654995375935,3.30513258724541,8.5800314135529,0.748688555749986,6.257564832943691,0.0,0.0,0.0,6.1232262171485115,0.0,1.89571324278725,0.0,0.0,9.327453015306947,9.53255897574974,7.16389937312039,0.0,11.5687225263731,12.244821440281598,0.0,6.687056632081782,2.21605715148804,8.79839558151657,0.0,0.0,3.75232634283113,0.0,0.0,0.0,4.9823964417302395,8.95095184572,4.223954049442041,4.88611692663647,6.390899253806549,0.0,0.0,1.60444818132116,8.68846071691391,8.272241255768629,5.28815245156915,6.57828660953382,2.83235994002762,2.3452795276318903,0.0,9.610921325653981,0.0,0.0,0.748688555749986,4.592696280563018,2.68753506040761,7.30500698525318,5.1575895302960495,0.0,0.0,7.60136361856756,7.75309883016533,1.6645030951160402,4.9189292238184805,0.0,14.0533683049471,0.0,0.0,9.8497351984075,8.340318986546919,9.41205731356836,7.8206409997355,6.1372371538944,0.0,8.81805566474008,7.305069045991019,4.95101181184315,0.0,9.15750319321044,7.842783722118112,0.0,9.136626818835133,8.88154580838275,6.2764255234325015,7.21611989860619,0.0,4.88611692663647,0.0,7.24810566803228,7.83841658656556,7.50199760251098,0.0,6.69654995375935,2.52653289085815,5.8615146935454,8.17708186182113,9.756540702986053,0.0,0.0,7.975042748066549,0.0,0.0,0.0,2.3452795276318903,11.4172987205653,0.0,8.06427809760215,2.52653289085815,5.6234805137311605,0.0,0.0,8.34645291591636,7.50199760251098,4.67183289336499,9.399033377462,9.366648571595741,6.9714107343622995,7.61779545890854,0.0,0.0
H9_00hb4s_012,8.57075587812919,14.0380361954264,0.0,0.0,0.0,5.087905996283991,0.0,0.0,0.793131697785687,0.0,7.07705504841022,0.0,2.1002511959962,0.0,1.2143846023992901,1.2143846023992901,0.0,0.0,0.0,0.0,7.81886673490986,0.0,0.0,7.21807200008067,8.175895770247969,0.0,13.8612311884797,4.37894625735879,0.0,4.77654390889167,0.7313647914196261,1.86688334605361,6.0522568074833885,10.142777197839699,4.88914546126265,9.193597214033659,0.0,1.91566522690875,0.0,5.447238292863848,0.0,0.0,0.0,8.92531029836431,2.4721860429354905,11.254976390115301,1.2143846023992901,7.04963734728668,0.0,0.0,0.0,8.3939743923089,0.0,0.0,0.0,0.0,9.53486196413881,12.142681566216199,7.055234349990768,0.0,13.417708334322699,13.975116405702698,0.0,8.372666442512049,2.915075362601049,10.963549233914001,0.0,7.28066764077062,1.2143846023992901,0.0,3.2604345846638703,0.0,0.0,10.5682148515185,0.0,0.0,7.71326338346003,2.7953264636707997,0.0,1.86426961209434,11.298138362800698,6.59589584554577,0.7313647914196261,8.822143468868962,5.456595217607711,0.0,0.0,9.75352869246622,0.0,0.0,0.0,6.98981910300447,2.49094548054107,0.0,0.0,9.46996711309961,0.0,10.5567707276637,0.0,4.53129414967368,5.520240117977459,0.0,16.0121333793001,1.87209665080006,0.0,10.130415296238,6.17544782953886,9.32398716966408,10.1352931692666,0.0,0.0,9.63633226302681,9.64332866875083,7.0980640453117685,0.0,9.247087658584599,8.99689471549615,0.0,8.593644064170281,9.89202049814413,0.7313647914196261,7.833555920760701,0.0,0.0,0.0,6.538136005263599,0.0,7.45364228634149,0.0,7.21166042966143,0.0,0.7313647914196261,3.9564838196829903,9.20917789518968,6.634754828078611,0.0,8.17421507422439,0.0,0.0,0.0,0.0,13.75193056346,0.0,2.10468707273255,0.7313647914196261,0.0,0.0,0.0,7.754779476175151,1.2143846023992901,2.49094548054107,11.423582413023901,8.38257512736768,0.0,1.57561571325939,0.0,2.35233463942348
H9_00hb4s_013,1.42367948774136,11.6864895440903,0.0,0.0,0.0,6.323484543474259,0.0,0.0,0.0,0.0,5.36074695166451,0.645849686639734,2.71783455891683,0.0,8.29624042149538,0.0,0.0,0.0,0.0,0.0,6.733654261473969,0.0,0.0,0.0,9.80332785917511,3.4058874311115996,11.862761609377001,0.0,1.09039350199407,4.52492627782297,5.05248764648976,6.6763451806848,7.56248634778077,8.65870915646353,8.960386543988061,9.357963006290287,0.0,2.30819302058856,0.0,0.0,0.0,0.0,0.0,6.78109060069481,2.0135957761103,8.78992810288579,6.92204375875306,9.452569850418358,0.0,0.0,0.0,0.0,0.0,4.6599475550109,0.5928224752019101,0.0,8.994997723597471,9.262919840356972,8.262178380482679,0.0,11.4767492503651,11.5420677891608,2.13355142807329,7.2827302028953005,3.13531630913126,9.24420842789922,0.0,8.22489854352528,0.645849686639734,0.0,2.60453272414954,0.0,0.0,8.55312386765112,0.0,8.7104996404204,9.650967219499847,3.48076785946143,0.0,0.0,8.24404853167799,10.171682704357599,5.9406055344554005,6.68934888060115,0.645849686639734,0.0,0.0,9.789071129735142,0.0,0.0,5.68247291287222,0.0,3.1546557045236403,8.63646640654062,0.0,8.63871639615053,0.0,4.2952673449392496,8.68873123005317,2.15748650239388,3.1546557045236403,0.0,14.7424887434707,2.4204912191581096,4.976898307336629,11.089071061270799,9.445436730358939,9.4350824375217,9.86624901451675,0.645849686639734,0.0,8.87200770277777,7.37890637260753,5.86476850379526,0.0,7.97230966530732,10.8190868964711,0.0,9.3852026681584,5.17028375170887,4.37595125278707,7.35422499216815,0.0,0.645849686639734,0.0,1.09039350199407,8.44561312373237,7.540776322353341,0.0,9.65471150868768,0.645849686639734,6.363015388634219,7.972374540380469,10.154602893065801,0.645849686639734,0.0,3.32690668169465,0.0,2.13355142807329,0.0,3.32690668169465,11.803789821086099,0.645849686639734,8.620120651378809,0.0,0.0,0.0,0.0,7.935879518544429,1.09039350199407,1.7042709242588099,9.054688156184652,7.532000003290862,8.99667318697775,0.0,0.619579698491083,0.0
H9_00hb4s_015,5.59973605201216,13.037200710412,0.0,0.0,0.0,6.94283083391063,0.0,0.0,0.0,0.0,6.456140550297482,6.09403635484226,6.6142646419022,0.0,0.863036923061649,0.0,0.0,0.0,2.34888824502869,0.0,2.0281890088005303,0.0,0.0,0.0,8.14703601675212,6.28490508811257,12.2048218174724,0.0,0.863036923061649,5.00525607166263,2.09607702156429,8.845995156432949,8.77837856398538,9.75669086413584,4.13333519401487,9.359963959745313,0.0,0.0,0.0,0.0,0.0,4.76572661777908,0.0,7.28322837415064,2.11529052967651,9.56224227889437,0.0,7.38561232222571,2.09607702156429,0.0,0.0,7.73528882271008,0.0,0.0,0.0,0.0,9.53830805680919,10.2067708271111,5.498844576578901,0.0,12.589586171482502,13.125954023196199,0.0,7.37860124081247,2.3967832726940297,9.66038430438863,0.0,3.19984985941073,8.27099931462834,0.0,0.0,0.0,5.0415785153470996,9.74511876183743,0.0,0.0,9.27816909607014,3.32300878613,0.0,0.0,9.00222265324939,7.335364970740841,7.008346106822879,7.773584788536612,7.35714506872133,0.0,0.0,8.551594515460451,0.0,0.0,4.42435620534117,6.54712816944615,9.10997008169027,8.30119996106625,0.0,6.69572747161543,0.0,8.86707198197709,0.0,4.12387982739459,7.0535127104512405,0.0,14.795633388687902,0.863036923061649,5.76091546806196,10.3959528628494,9.20599210633596,8.59718062895964,8.52938516035253,6.28490508811257,0.0,9.25874517615851,7.371484580454379,6.28490508811257,0.0,8.17616309095652,7.481341591552111,0.0,8.29940114157121,9.5653486225835,0.0,6.153994134345701,0.0,0.0,0.0,0.0,0.863036923061649,7.58956841707471,0.0,7.773584788536612,4.95624652482082,6.3730618509730705,8.070394550014429,9.03994536882096,5.886044695836519,0.0,7.58342198807833,0.0,0.0,0.0,0.0,12.1808655934609,0.0,8.143823408431981,6.04083932706605,0.0,4.36825942520228,0.0,7.87786323768259,0.0,8.09138092660643,10.236325142162,7.008346106822879,0.0,0.863036923061649,6.48359559308,2.5639337842725696
H9_00hb4s_016,6.86066726520618,12.216639470390199,0.0,0.0,5.25003959827822,1.5951305182508897,0.0,0.0,1.6300931463121495,0.0,6.39008222540506,0.0,5.2148780780653,0.0,6.37844604722353,0.0,2.33412114450054,0.0,0.0,0.0,4.90580988441791,0.0,0.0,0.0,6.10867634100029,3.7867061692915,11.2177263631984,0.0,0.0,6.76551245756839,6.84375745787745,5.6752307423608315,7.84170704485454,10.048936655138801,6.77104091115827,8.00354736440359,5.0297071346509,0.771823449788768,0.0,4.69645912386113,0.0,4.69645912386113,0.0,5.945714312025171,2.64037934941715,8.09731843198877,0.743075000248132,7.602611539266911,4.53812859600286,3.92110583886212,0.0,7.588439482087151,0.0,0.0,0.0,0.0,9.0270754293505,9.912580934380381,6.901809998351519,0.0,11.714032444146,12.2862241125686,0.0,6.56452739582821,1.36544082294327,8.22949340403119,0.0,6.081088402812751,2.12720320415977,0.0,2.9518479161315696,0.0,1.2311122451369199,8.793267907900269,0.0,4.31213552518663,6.4130767533347415,0.0,0.0,6.081088402812751,8.29594734899065,5.945714312025171,6.2048423533208,6.605031234526651,8.53482026276266,3.7867061692915,2.22608232922698,8.5837749177406,0.0,4.5318394563465985,3.55824704815234,5.3956835309790385,6.85211093968379,7.3697494517752995,4.99964003631824,1.2434809174980401,0.0,7.91199866130491,5.46333890013582,0.80558207087835,5.6491263283141695,0.0,13.778339708620901,2.42017438256046,0.0,9.889145343260749,7.592574809647349,8.58534473177186,8.84491472664395,5.25003959827822,0.0,7.42169535617053,7.12015073093299,5.3487504644701,0.0,0.0,8.135840749788152,0.0,9.296002624966368,8.68407305008299,6.05208394055498,7.975166384746848,0.0,2.67579695607003,0.0,2.67579695607003,5.945714312025171,7.38145570024903,0.0,7.521191627774099,5.04037970330524,4.93755803819778,7.4608430359788604,9.51814226027931,4.53812859600286,0.0,7.44419536176443,0.0,0.0,0.0,3.3829926762429396,11.2315969784903,0.0,8.60140016806159,3.85547050165352,0.0,2.51505045387039,0.0,8.24559564431396,0.743075000248132,6.68277923279166,9.115860029959867,5.7608974188413,7.685216982535389,5.17130506895087,4.40773748361763,0.0
H9_00hb4s_017,6.266581785835039,13.5474855470291,0.0,0.0,0.0,0.0,0.0,0.0,0.7716450727074531,0.0,7.80562908417186,0.8582923717245949,3.8029672314083904,0.0,8.0508806651213,0.0,0.0,0.0,0.0,0.0,2.09350026307668,0.0,6.333841255290389,5.26277126854478,6.8224623611553,1.7818522237669299,12.5143984035424,5.40794591954258,0.0,1.7818522237669299,4.57052088934513,7.244940778731482,4.10917872114333,10.3545975320906,1.8902240192581696,8.92860620729699,0.0,5.977448074930838,0.0,0.0,0.0,0.0,0.0,6.76969947164837,3.7533915979450203,9.012315296993787,0.8582923717245949,4.75555630236724,0.0,0.0,0.0,2.7420576717323,0.0,0.0,0.0,0.0,8.63603452638735,10.7699999433201,6.96069087204717,0.0,12.913097061560302,13.543998209312901,0.0,8.059654354258232,2.7244209747572796,9.5051525747602,0.0,0.0,0.8582923717245949,0.0,2.4148689490789703,0.0,0.8582923717245949,10.306826879432,0.0,0.0,8.35659403608117,0.0,0.0,0.0,9.2329643760324,9.16113990129142,0.0,8.63255189400951,0.8582923717245949,0.0,0.0,7.80037776212869,0.0,0.0,0.0,6.734118600477589,2.5551651767081403,7.4031695852807315,6.68104727057793,0.0,7.1124772327369,10.118174664883,0.0,0.9215737056432479,7.22853442749546,0.0,15.103464845947098,0.0,3.05589341935936,10.7088344464345,9.34184946559042,9.03413340117019,3.3135075989967997,6.79103674077056,0.0,6.30446647600834,7.53547998418532,5.72860187065912,0.0,6.19667234399624,8.51244526853541,0.0,10.033428382820599,9.473003603275382,0.0,6.65008750108453,0.0,0.8582923717245949,0.0,0.0,2.7420576717323,1.3927474013567,0.0,8.30190268716637,0.0,6.0801690332364,8.328267454033341,9.484230984361961,0.0,0.0,7.36810506334269,0.0,7.572917381414349,0.0,2.34040735791613,12.1769487590095,0.8582923717245949,7.897024006629469,1.7818522237669299,0.0,0.0,0.0,8.32040115264694,0.8582923717245949,7.82126932825492,10.9056321283812,6.69243131944628,8.82812303003752,5.772171275330559,1.2020264553928601,0.0
H9_00hb4s_018,8.41961495083732,11.634588148665,0.0,0.0,0.0,0.90551594235668,0.0,0.0,6.05186418480083,0.0,5.20170385918811,0.90551594235668,5.12760453308155,0.0,1.8558473514363998,0.0,6.19921660423274,0.0,0.0,0.0,5.997493227080951,0.0,0.0,0.0,7.89793186121749,6.29858630822109,10.8625043677494,0.0,3.5208711903154506,2.42386625293623,6.29922633127037,8.02302024017942,7.49192464982108,9.89603500367415,6.903547049928268,8.16523362545771,0.0,0.0,4.2066655416110486,0.90551594235668,0.0,3.72519581073115,0.0,0.90551594235668,1.24013983913967,8.35963018646041,5.09517092956433,5.615498267003139,0.0,0.0,0.0,7.83311597553645,0.0,0.0,0.0,0.0,8.90547774116445,7.92410200005196,7.965011198226692,0.0,11.069046796321599,11.4983933446809,0.0,6.16451190187356,2.40019633633089,8.08120759118249,0.0,0.0,2.16763318447148,0.0,1.45755676654856,0.0,6.26948738438493,8.44878740340227,0.0,6.16451190187356,7.87203126026311,0.0,0.0,0.0,6.2329385597518705,7.5127686689946405,5.73857484013263,7.1925557803116,5.9772390232884804,0.0,0.0,9.68727256059618,0.0,5.93667999255723,3.1471322187140602,5.785008666487089,8.25621710747159,6.92485490327515,0.0,6.27779184137206,5.98382302149974,7.78822891707165,0.90551594235668,0.0,2.42386625293623,0.0,13.8860637555831,0.0,0.0,9.9236927224611,5.90780443544124,9.052442379851438,3.98592322962492,7.38293274953804,0.0,9.00193198662578,7.66949251309461,4.89801826845759,0.0,8.638452586187611,7.44931079609981,0.0,10.0332566108769,8.54959518564027,1.45296247673192,6.3458170627445,0.0,6.23310604196555,0.0,0.0,5.16705966091666,6.61440328447345,0.0,5.30090814639814,0.0,4.89801826845759,8.70589362148794,9.95015537799601,4.61922433268987,0.0,8.2928712013951,0.0,7.360110260426558,0.0,0.0,10.6517431462494,3.98592322962492,8.43793036659115,0.90551594235668,0.0,0.0,0.0,8.29275068898256,5.20170385918811,4.51288151646499,8.01943186922837,7.6191195044621205,0.0,6.817257779983599,0.0,0.0
H9_00hb4s_019,0.0,12.0116388090815,0.0,0.0,3.1641950205156704,6.52656224216817,0.0,0.0,1.7298331969709098,0.0,7.166251754127178,0.0,6.17119688862257,0.0,0.0,0.0,0.0,6.70785923034292,0.0,2.91001617153434,4.79682276092725,0.0,0.0,0.0,8.28097462540282,0.0,12.057768545513596,1.2916384260099298,8.50962795891016,7.78849330737946,4.505947282840362,8.19572465551313,1.66543313515801,10.6211133508389,3.80024435065129,8.54604985530908,0.0,1.13399009769691,0.0,1.9620374949504,0.0,0.0,2.3062509297602203,7.06847136482316,2.3642052713200497,9.18096931626548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.785784529970117,0.0,0.0,8.48939603186808,8.58462540099048,8.39005158381376,2.60127031883475,11.7158446640203,12.3049828636455,3.56808608216262,6.89738940736686,3.52789987556608,9.38216623284625,0.0,4.87828004923514,7.724741133554279,0.0,2.91001617153434,0.0,2.207939040212,8.888107950531982,4.4109399536982,4.30923216157347,7.37477990049834,1.66543313515801,0.0,0.0,7.57512888591043,5.58682246442186,2.207939040212,6.7178170521749285,7.20173709980582,0.0,0.0,10.2626203132205,0.0,7.96399239011271,0.0,6.44558635203081,1.2916384260099298,4.719240150160171,0.0,7.719992837524232,0.0,8.37203591833966,0.0,2.15966202435462,5.48228121107546,0.0,14.4467372580406,0.445742371004439,0.0,10.0271365097635,9.70806141812559,9.65835970172375,8.02349151568637,6.44558635203081,0.0,9.136561764787213,7.55860179984263,7.1516332627602015,0.0,3.47721286544348,7.95358005333408,0.0,9.25262116248893,7.63940659665136,0.0,6.59353163054341,0.0,0.0,0.0,0.0,7.0290253955234885,2.91001617153434,0.0,6.18346524893616,0.803847361345288,4.33689067970864,6.64662426933769,10.793364290583598,5.24509662737242,0.0,0.785784529970117,0.0,0.0,0.0,5.38414879902588,11.7432939882875,0.0,9.16233122804301,0.0,0.0,0.791830636416209,0.0,8.940413069255609,9.03665634559234,0.0,9.322693968216287,8.15023250911681,9.0982722488849,4.19980659650428,1.67527832475261,5.18893295702182
H9_00hb4s_020,7.06383368352087,11.967069329017999,0.0,0.0,3.6922998822438995,5.51493404161625,0.0,0.0,0.0,0.0,6.057400999776349,0.0,7.11220690465232,0.0,7.691662019219692,0.0,0.0,4.9456614441841396,0.0,0.0,5.67757194627323,0.0,0.0,0.0,7.44244143351104,7.272007431357629,11.0944715967318,0.0,0.0,3.8497707881861603,5.200872227539058,6.06834012567644,7.24390321288846,10.0322312331024,6.567794601396401,8.21783824421385,0.0,1.92139951323831,0.0,5.200872227539058,0.0,0.0,2.86324659142702,6.892120608497268,1.5475515207606299,8.4069474419344,2.79979802851744,9.26498965880302,0.0,0.0,0.0,5.649566432040548,0.0,0.0,0.0,0.0,8.906076501405131,8.901091243952688,7.046528721495268,4.71943404129311,11.7852914379811,12.0867436435131,0.0,6.181125515848612,4.27888346317861,7.62784884525129,0.0,4.12096825239919,5.417650256889192,0.0,2.79979802851744,0.0,0.0,9.013564593719133,0.0,0.0,5.78367420375172,0.0,0.0,0.0,7.44244143351104,7.18599701079395,4.9456614441841396,5.417650256889192,3.99173261405759,0.0,0.0,9.18225411774227,0.0,0.0,0.0,0.0,6.47509439268549,0.0,0.0,4.9386651054430715,0.0,8.38156858267971,0.0,2.94651720651267,1.99338988570084,0.0,13.592691298561402,2.0254421318598603,0.0,9.89052329371385,0.0,8.4567711990227,2.79979802851744,6.15117483608804,0.0,8.8827998514157,7.6386823185652,6.61332140330941,0.0,7.15614834551917,8.097120388493249,0.0,9.00714149691759,7.29957461452204,6.12058916754838,7.258585713211089,0.0,1.99338988570084,0.0,1.99338988570084,7.538121537459282,7.4790690881321105,0.0,6.54586273514067,5.86563574749051,4.54614504815247,6.21046703746163,10.081320156586,5.7727003305036115,0.0,7.514789804986299,0.0,0.0,0.0,3.51551084397555,11.2159810541551,0.0,8.74441701935836,2.45221908035131,4.71943404129311,0.0,0.0,8.38781080075947,0.0,6.374990010525969,8.71912108741683,7.95699944007758,1.3166424285567,0.0,2.00415328445842,0.0
H9_00hb4s_021,6.40676447274413,11.3714176576194,0.0,0.0,0.0,7.0405406561867405,0.0,0.0,0.0,0.0,5.816035455821671,0.0,3.5211355004218197,0.0,7.2311712980118505,3.4674682877508904,0.0,2.1222803861165698,0.0,2.59233115469313,4.61629994466049,0.0,0.0,0.0,8.49115064184094,5.47895905899688,10.7882102450705,0.0,5.939430769139888,7.27868667078133,5.740669882773348,5.87534762187862,5.17851811365709,10.5786560523796,7.8542896215352,7.3936408458909,0.0,1.93251678406629,4.0082870950685,4.40073567600114,0.0,0.0,0.0,6.08908107997665,4.2230061700416295,8.0551100650155,4.0082870950685,9.61183464055065,0.0,0.0,0.0,4.79859630970503,0.0,3.84952529073345,1.42056751511472,3.23028597038507,8.787989978274291,7.69529563456842,8.4845465603402,0.0,10.844830798473,11.2349051484376,0.0,5.1101192557271915,4.3753157987197415,8.777001995435901,0.0,2.94628763340163,5.306294405431268,0.0,3.84952529073345,0.0,4.1512970186619516,8.045802107054191,0.0,7.02372009382349,8.45727315786095,2.94628763340163,0.0,6.80317436621611,5.1101192557271915,7.61118211204772,0.0,2.1222803861165698,6.69057609651997,1.42056751511472,0.0,9.647594564591769,0.0,7.05644053144582,6.73667521001291,0.0,9.267742801275961,5.68109044878826,0.0,3.29580171957672,5.1101192557271915,6.6185420164584805,5.306294405431268,3.65198902759629,4.40073567600114,0.0,13.5149359789992,2.18746524151312,0.0,9.33236683648732,9.381181820011962,9.11464311602357,8.62180670243379,3.6711071296416096,0.0,8.04589365365066,5.77244136045545,5.727488822070381,0.0,8.69764962649564,5.77244136045545,0.0,9.46082624196309,7.74181178612839,7.16528060516884,8.03671011727918,0.0,4.28140056726006,0.0,4.1512970186619516,6.40676447274413,4.51094945276086,0.0,7.839578445533268,0.0,5.03831547705029,8.22636214353331,9.67419255741701,0.0,0.0,8.59502925089448,0.0,2.1222803861165698,0.0,0.0,10.181674417801,0.0,8.34271130910234,0.0,2.1222803861165698,5.899460304095781,0.0,8.37221585618386,5.727488822070381,8.02746774801487,8.33523991789075,2.94628763340163,6.01619545281224,6.31858207620301,6.48798045947893,3.6711071296416096
H9_00hb4s_022,3.09910782219809,12.184911838579302,0.0,0.0,0.0,7.78461994204408,0.0,0.0,0.0,0.0,5.9437126356118,0.0,3.87275255289225,0.0,6.961451475621308,3.7671051156163298,0.0,0.0,0.0,0.0,7.07459847076812,0.0,0.0,0.0,8.48167572478954,0.0,10.770614663181501,0.0,7.552278782951361,1.81678904608039,5.6128326532410995,7.78907009536368,7.04651333300032,9.5266534778711,3.9919260691136302,9.193760903576461,4.966963252681019,0.0,5.0788877508603205,0.0,0.0,1.81678904608039,0.0,7.59055064797401,2.65494435401115,9.052084593631491,1.81678904608039,9.74190343364866,0.0,0.0,0.0,6.83962336325579,0.0,0.0,0.0,0.0,9.48687784930822,8.994517804439447,7.73422752513193,0.0,12.1475658336125,12.624230561494699,0.0,7.3662570820878,3.43150179184258,7.552278782951361,0.0,0.0,4.40488259510923,0.0,3.47142801465593,0.0,0.0,9.48179607744162,1.81678904608039,7.552278782951361,9.25031900500111,0.0,0.0,0.0,8.108539580423571,7.45190673815384,6.70655065505742,3.09910782219809,0.0,0.0,0.0,8.78959365550813,0.0,0.0,1.81678904608039,0.0,3.7671051156163298,2.595962998303,0.0,8.706122986667731,0.0,9.01738546298285,3.47142801465593,4.39280450623918,6.961451475621308,0.0,13.9044821421206,0.0,0.0,9.77555748748135,8.9890124568074,8.40546891091706,3.09910782219809,5.68535842657924,0.0,8.82212546564439,7.84918345762524,5.8833308173722,0.0,7.7998908065443215,9.13210802400081,0.0,9.71391792654258,7.1268379256286005,5.4558321822287414,7.83331142929677,0.0,5.8833308173722,0.0,1.81678904608039,5.06916267037863,0.0,0.0,4.40488259510923,0.0,0.0,6.001668460599348,10.1634657723979,0.0,0.0,7.344025887607,0.0,0.0,0.0,5.4558321822287414,10.5528010212984,0.0,6.77462077678375,0.0,0.0,0.0,0.0,6.722838229614822,0.0,2.595962998303,8.79779563837508,6.001668460599348,8.71359872160192,6.396737600392702,0.0,0.0
H9_00hb4s_023,7.42707542408846,12.9839695938243,0.0,0.0,0.0,8.24877755536127,0.0,0.0,0.0,0.0,6.82157906676236,0.0,2.8359570048263403,0.0,5.46333217660826,0.0,0.0,0.0,0.0,0.0,8.42931631948382,0.0,0.0,2.62627433156867,8.8902633736296,0.0,12.058615279448302,0.0,6.82157906676236,6.231987020107138,2.62627433156867,6.59709444347224,4.04639361405669,11.318083117714,6.35138108407085,9.05828189329216,0.0,3.04334669265786,0.0,2.15365287655616,0.0,0.0,0.0,7.67611403476172,2.18682242008204,10.0451536668859,0.0,7.5490114856656385,0.0,0.0,0.0,3.88734190529736,0.0,0.0,1.3615078884874299,0.0,9.440462085788118,10.0404357335854,7.18864076728722,0.0,12.492947436647599,13.114311518744,2.62627433156867,7.17148192255425,4.5582630198745795,10.167033473280501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3208189143971,0.0,0.0,7.900972764462,0.0,0.0,1.446131745798,8.36820126905257,4.18963868141857,0.0,6.264717596810889,8.69076210620309,0.0,0.0,10.2795542279254,0.0,2.9816808939442403,1.446131745798,6.98763734561545,8.27488088888938,8.90834649287058,0.0,0.0,0.0,9.888584847900267,7.68822947038259,1.7046250010881498,2.62627433156867,0.0,15.297466040940401,1.20840570402946,0.0,10.2554101607461,2.15365287655616,8.86609668949398,2.9816808939442403,0.0,0.0,8.29941497117951,8.6355219610791,5.2833598186842,0.0,4.83775346464592,5.67293957276767,0.0,0.0,8.844823304165471,4.18963868141857,8.24238268508453,0.0,1.446131745798,0.0,0.0,0.0,8.131403820348847,0.0,1.446131745798,0.0,7.3498597289404595,6.927582923716098,10.3911007928145,0.0,0.0,5.67293957276767,0.0,3.2666103197952205,0.0,5.518657464359291,12.4160431033365,0.0,7.70024400995481,2.15365287655616,0.0,0.0,0.0,8.545154517532179,2.62627433156867,7.11874583389317,9.96015126108254,9.86476347234475,0.0,5.89825687612088,0.0,0.0
